order_id,timestamp,restaurant_id,customer_id,order_type,items,total_amount,payment_method,order_status,created_at
ORD-20260102-201825,2026-01-02T11:27:10.285265,REST-SHJ-001,CUST-10471,takeaway,"[{""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 10.14, ""subtotal"": 10.14}]",10.14,wallet,completed,2026-01-02T11:27:10.285265
ORD-20260102-335315,2026-01-02T11:35:16.285265,REST-AUH-002,CUST-10333,delivery,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 35.72, ""subtotal"": 35.72}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 48.86, ""subtotal"": 146.58}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 17.55, ""subtotal"": 35.1}]",217.4,wallet,completed,2026-01-02T11:35:16.285265
ORD-20260102-693842,2026-01-02T11:59:47.285265,REST-SHJ-001,CUST-10422,dine_in,"[{""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 15.19, ""subtotal"": 45.57}]",45.57,cash,delivered,2026-01-02T11:59:47.285265
ORD-20260102-174718,2026-01-02T12:03:40.285265,REST-DXB-002,CUST-10182,takeaway,"[{""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 5.86, ""subtotal"": 5.86}]",5.86,cash,completed,2026-01-02T12:03:40.285265
ORD-20260102-999806,2026-01-02T12:05:37.285265,REST-AUH-002,CUST-10338,takeaway,"[{""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 18.7, ""subtotal"": 56.1}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 48.86, ""subtotal"": 48.86}]",104.96,card,completed,2026-01-02T12:05:37.285265
ORD-20260102-314560,2026-01-02T12:05:44.285265,REST-DXB-001,CUST-10495,dine_in,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 43.16, ""subtotal"": 43.16}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 39.92, ""subtotal"": 39.92}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.65, ""subtotal"": 9.65}]",92.73,card,delivered,2026-01-02T12:05:44.285265
ORD-20260102-222306,2026-01-02T12:11:11.285265,REST-DXB-001,CUST-10284,takeaway,"[{""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 17.31, ""subtotal"": 17.31}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 8.82, ""subtotal"": 26.46}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 12.33, ""subtotal"": 36.99}]",80.76,wallet,delivered,2026-01-02T12:11:11.285265
ORD-20260102-109113,2026-01-02T12:34:54.285265,REST-AUH-002,CUST-10209,dine_in,"[{""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 12.24, ""subtotal"": 24.48}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 38.02, ""subtotal"": 76.04}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 44.68, ""subtotal"": 44.68}]",145.2,card,completed,2026-01-02T12:34:54.285265
ORD-20260102-890319,2026-01-02T12:51:10.285265,REST-DXB-001,CUST-10300,takeaway,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 41.44, ""subtotal"": 82.88}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 36.27, ""subtotal"": 36.27}]",119.15,wallet,completed,2026-01-02T12:51:10.285265
ORD-20260102-490886,2026-01-02T13:12:33.285265,REST-AUH-002,CUST-10494,takeaway,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 39.91, ""subtotal"": 79.82}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 63.72, ""subtotal"": 63.72}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 44.68, ""subtotal"": 44.68}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 10.06, ""subtotal"": 30.18}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 12.03, ""subtotal"": 24.06}]",242.46,wallet,delivered,2026-01-02T13:12:33.285265
ORD-20260102-612269,2026-01-02T14:10:09.285265,REST-SHJ-001,CUST-10416,takeaway,"[{""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 18.85, ""subtotal"": 56.55}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 45.74, ""subtotal"": 137.22}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 36.45, ""subtotal"": 72.9}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 48.8, ""subtotal"": 146.4}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 62.24, ""subtotal"": 62.24}]",475.31,cash,completed,2026-01-02T14:10:09.285265
ORD-20260102-259989,2026-01-02T14:41:39.285265,REST-AUH-002,CUST-10328,takeaway,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 44.68, ""subtotal"": 134.04}]",134.04,wallet,delivered,2026-01-02T14:41:39.285265
ORD-20260102-691886,2026-01-02T14:45:14.285265,REST-AUH-002,CUST-10296,dine_in,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 9.18, ""subtotal"": 27.54}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 15.72, ""subtotal"": 31.44}]",58.98,cash,completed,2026-01-02T14:45:14.285265
ORD-20260102-425898,2026-01-02T14:58:02.285265,REST-DXB-002,CUST-10188,delivery,"[{""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 17.81, ""subtotal"": 53.43}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 34.27, ""subtotal"": 68.54}]",121.97,card,completed,2026-01-02T14:58:02.285265
ORD-20260102-804354,2026-01-02T15:14:28.285265,REST-SHJ-001,CUST-10370,takeaway,"[{""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 39.78, ""subtotal"": 39.78}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 17.9, ""subtotal"": 53.7}]",93.48,card,completed,2026-01-02T15:14:28.285265
ORD-20260102-439099,2026-01-02T15:26:51.285265,REST-AUH-001,CUST-10249,dine_in,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 41.08, ""subtotal"": 123.24}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 63.55, ""subtotal"": 190.65}]",313.89,wallet,completed,2026-01-02T15:26:51.285265
ORD-20260102-566827,2026-01-02T15:35:02.285265,REST-DXB-001,CUST-10052,delivery,"[{""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 39.57, ""subtotal"": 39.57}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 5.99, ""subtotal"": 17.97}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 43.16, ""subtotal"": 43.16}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 15.27, ""subtotal"": 45.81}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 7.67, ""subtotal"": 23.01}]",169.52,card,completed,2026-01-02T15:35:02.285265
ORD-20260102-241158,2026-01-02T16:40:21.285265,REST-SHJ-001,CUST-10148,takeaway,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 45.74, ""subtotal"": 137.22}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 39.78, ""subtotal"": 39.78}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 44.6, ""subtotal"": 133.8}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 17.9, ""subtotal"": 35.8}]",346.6,card,completed,2026-01-02T16:40:21.285265
ORD-20260102-283862,2026-01-02T16:44:13.285265,REST-DXB-002,CUST-10444,dine_in,"[{""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 43.34, ""subtotal"": 86.68}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 9.83, ""subtotal"": 29.49}]",116.17,wallet,delivered,2026-01-02T16:44:13.285265
ORD-20260102-414056,2026-01-02T16:51:33.285265,REST-AUH-001,CUST-10321,dine_in,"[{""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 11.5, ""subtotal"": 23.0}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.01, ""subtotal"": 16.02}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 15.45, ""subtotal"": 15.45}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 47.08, ""subtotal"": 47.08}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 45.95, ""subtotal"": 137.85}]",239.4,wallet,completed,2026-01-02T16:51:33.285265
ORD-20260102-888026,2026-01-02T18:06:20.285265,REST-AUH-002,CUST-10444,delivery,"[{""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 45.71, ""subtotal"": 45.71}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 18.25, ""subtotal"": 18.25}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 43.11, ""subtotal"": 129.33}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 19.64, ""subtotal"": 19.64}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 40.06, ""subtotal"": 80.12}]",293.05,wallet,delivered,2026-01-02T18:06:20.285265
ORD-20260102-412876,2026-01-02T18:29:02.285265,REST-SHJ-001,CUST-10068,takeaway,"[{""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 18.27, ""subtotal"": 54.81}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 17.9, ""subtotal"": 17.9}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 48.8, ""subtotal"": 97.6}]",170.31,card,delivered,2026-01-02T18:29:02.285265
ORD-20260102-143561,2026-01-02T18:57:00.285265,REST-DXB-001,CUST-10049,takeaway,"[{""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 5.99, ""subtotal"": 5.99}]",5.99,cash,delivered,2026-01-02T18:57:00.285265
ORD-20260102-482972,2026-01-02T19:02:49.285265,REST-DXB-002,CUST-10488,delivery,"[{""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 38.18, ""subtotal"": 114.54}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 47.64, ""subtotal"": 47.64}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 17.81, ""subtotal"": 53.43}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 21.48, ""subtotal"": 21.48}]",237.09,cash,completed,2026-01-02T19:02:49.285265
ORD-20260102-446588,2026-01-02T20:48:19.285265,REST-SHJ-001,CUST-10388,delivery,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 22.1, ""subtotal"": 66.3}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 21.47, ""subtotal"": 64.41}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 41.26, ""subtotal"": 82.52}]",213.23,card,completed,2026-01-02T20:48:19.285265
ORD-20260102-206242,2026-01-02T20:55:49.285265,REST-AUH-002,CUST-10408,delivery,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.18, ""subtotal"": 9.18}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 18.25, ""subtotal"": 18.25}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 21.83, ""subtotal"": 21.83}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 21.83, ""subtotal"": 43.66}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 48.86, ""subtotal"": 146.58}]",239.5,card,delivered,2026-01-02T20:55:49.285265
ORD-20260102-228492,2026-01-02T21:15:43.285265,REST-AUH-001,CUST-10225,takeaway,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 41.43, ""subtotal"": 41.43}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 41.08, ""subtotal"": 82.16}]",123.59,cash,delivered,2026-01-02T21:15:43.285265
ORD-20260102-163851,2026-01-02T21:30:58.285265,REST-DXB-001,CUST-10247,takeaway,"[{""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 7.67, ""subtotal"": 23.01}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 39.57, ""subtotal"": 39.57}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 39.92, ""subtotal"": 39.92}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 36.27, ""subtotal"": 72.54}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 12.33, ""subtotal"": 12.33}]",187.37,cash,delivered,2026-01-02T21:30:58.285265
ORD-20260102-243191,2026-01-02T21:35:02.285265,REST-SHJ-001,CUST-10211,dine_in,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.4, ""subtotal"": 9.4}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 18.27, ""subtotal"": 54.81}]",64.21,wallet,delivered,2026-01-02T21:35:02.285265
ORD-20260102-407590,2026-01-02T21:39:27.285265,REST-AUH-002,CUST-10151,delivery,"[{""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 18.7, ""subtotal"": 18.7}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 40.06, ""subtotal"": 120.18}]",138.88,card,completed,2026-01-02T21:39:27.285265
ORD-20260102-596837,2026-01-02T21:44:54.285265,REST-DXB-002,CUST-10390,takeaway,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 40.0, ""subtotal"": 40.0}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 46.68, ""subtotal"": 93.36}]",133.36,cash,delivered,2026-01-02T21:44:54.285265
ORD-20260102-860598,2026-01-02T22:07:54.285265,REST-AUH-001,CUST-10301,takeaway,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 52.54, ""subtotal"": 157.62}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 41.43, ""subtotal"": 124.29}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.26, ""subtotal"": 9.26}]",291.17,cash,completed,2026-01-02T22:07:54.285265
ORD-20260102-435192,2026-01-02T22:21:57.285265,REST-AUH-002,CUST-10434,takeaway,"[{""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 18.7, ""subtotal"": 56.1}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 12.03, ""subtotal"": 36.09}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 12.24, ""subtotal"": 36.72}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 21.83, ""subtotal"": 65.49}]",194.4,cash,completed,2026-01-02T22:21:57.285265
ORD-20260102-179128,2026-01-02T22:24:58.285265,REST-DXB-001,CUST-10198,delivery,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 51.0, ""subtotal"": 153.0}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.65, ""subtotal"": 9.65}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 34.61, ""subtotal"": 69.22}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 12.33, ""subtotal"": 12.33}]",244.2,card,delivered,2026-01-02T22:24:58.285265
ORD-20260102-852593,2026-01-02T22:26:11.285265,REST-AUH-001,CUST-10236,delivery,"[{""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 9.62, ""subtotal"": 19.24}]",19.24,card,completed,2026-01-02T22:26:11.285265
ORD-20260102-479943,2026-01-02T22:30:38.285265,REST-DXB-002,CUST-10241,delivery,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 9.11, ""subtotal"": 27.33}]",27.33,wallet,completed,2026-01-02T22:30:38.285265
ORD-20260102-490838,2026-01-02T22:34:49.285265,REST-AUH-001,CUST-10014,takeaway,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 33.81, ""subtotal"": 67.62}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 44.72, ""subtotal"": 134.16}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 38.41, ""subtotal"": 76.82}]",278.6,card,completed,2026-01-02T22:34:49.285265
ORD-20260102-294689,2026-01-02T22:37:27.285265,REST-AUH-002,CUST-10473,takeaway,"[{""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 40.06, ""subtotal"": 40.06}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 15.72, ""subtotal"": 47.16}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 44.68, ""subtotal"": 89.36}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 18.81, ""subtotal"": 37.62}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 21.83, ""subtotal"": 21.83}]",236.03,wallet,delivered,2026-01-02T22:37:27.285265
ORD-20260102-449349,2026-01-02T22:44:38.285265,REST-AUH-002,CUST-10324,dine_in,"[{""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 18.25, ""subtotal"": 18.25}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.18, ""subtotal"": 9.18}]",27.43,cash,delivered,2026-01-02T22:44:38.285265
ORD-20260103-979672,2026-01-03T11:16:38.285265,REST-AUH-002,CUST-10320,takeaway,"[{""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 48.86, ""subtotal"": 97.72}]",97.72,cash,delivered,2026-01-03T11:16:38.285265
ORD-20260103-205466,2026-01-03T11:28:53.285265,REST-SHJ-001,CUST-10455,takeaway,"[{""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 11.54, ""subtotal"": 11.54}]",11.54,card,completed,2026-01-03T11:28:53.285265
ORD-20260103-293657,2026-01-03T11:38:04.285265,REST-AUH-002,CUST-10266,dine_in,"[{""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 48.86, ""subtotal"": 146.58}]",146.58,card,completed,2026-01-03T11:38:04.285265
ORD-20260103-848473,2026-01-03T12:14:19.285265,REST-AUH-001,CUST-10061,delivery,"[{""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 18.43, ""subtotal"": 36.86}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 45.95, ""subtotal"": 137.85}]",174.71,cash,completed,2026-01-03T12:14:19.285265
ORD-20260103-252718,2026-01-03T12:27:40.285265,REST-AUH-002,CUST-10074,takeaway,"[{""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 10.06, ""subtotal"": 30.18}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 50.88, ""subtotal"": 152.64}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 12.03, ""subtotal"": 12.03}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.18, ""subtotal"": 9.18}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 48.86, ""subtotal"": 48.86}]",252.89,wallet,delivered,2026-01-03T12:27:40.285265
